DataMonth|DMISID|QuestionNum|Value1|Value2
2021-08-01|0051|C.9.a|10798|10798
2021-08-01|0051|C.9.c|6650|6650
2021-08-01|0052|B.5.a|59146|63588
2021-08-01|0052|B.5.b|505|519
2021-08-01|0052|B.5.d|23474|25623
2021-08-01|0052|C.11.a|1138|
2021-08-01|0052|C.11.a.1|286|
2021-08-01|0052|C.11.a.10|206|
2021-08-01|0052|C.11.a.11|172|
2021-08-01|0052|C.11.a.2|33|
2021-08-01|0052|C.11.a.3|57|
2021-08-01|0052|C.11.a.4|46|
2021-08-01|0052|C.11.a.5|42|
2021-08-01|0052|C.11.a.6|50|
2021-08-01|0052|C.11.a.7|47|
2021-08-01|0052|C.11.a.8|70|
2021-08-01|0052|C.11.a.9|129|
2021-08-01|0052|C.11.b|3345|
2021-08-01|0052|C.11.b.1|1420|
2021-08-01|0052|C.11.b.2|1925|
2021-08-01|0052|C.12.a|8859|8965
2021-08-01|0052|C.12.a.1|919|919
2021-08-01|0052|C.12.a.10|812|835
2021-08-01|0052|C.12.a.11|722|805
2021-08-01|0052|C.12.a.2|814|814
2021-08-01|0052|C.12.a.3|798|798
2021-08-01|0052|C.12.a.4|767|767
2021-08-01|0052|C.12.a.5|730|730
2021-08-01|0052|C.12.a.6|842|842
2021-08-01|0052|C.12.a.7|814|814
2021-08-01|0052|C.12.a.8|872|872
2021-08-01|0052|C.12.a.9|769|769
2021-08-01|0052|C.12.b|10301|10301
2021-08-01|0052|C.3.a|N|
2021-08-01|0052|C.3.b|Y|
2021-08-01|0052|C.3.c|31|31
2021-08-01|0052|C.3.d|31|31
2021-08-01|0052|C.9.a|89540|89732
2021-08-01|0052|C.9.b||805
2021-08-01|0052|C.9.c||86800
2021-08-01|0052|C.9.d|3104|
2021-08-01|0055|B.5.a|8078|8436
2021-08-01|0055|B.5.d|8204|9213
2021-08-01|0055|C.11.a|26|
2021-08-01|0055|C.11.a.1|6|
2021-08-01|0055|C.11.a.10|4|
2021-08-01|0055|C.11.a.11|5|
2021-08-01|0055|C.11.a.3|1|
