DataMonth|DMISID|QuestionNum|Value1|Value2
2022-06-01|0004|C.12.a.1||
2022-06-01|0004|C.12.a.10||
2022-06-01|0004|C.12.a.11||
2022-06-01|0004|C.12.a.12||
2022-06-01|0004|C.12.a.2||
2022-06-01|0004|C.12.a.3||
2022-06-01|0004|C.12.a.4||
2022-06-01|0004|C.12.a.5||
2022-06-01|0004|C.12.a.6||
2022-06-01|0004|C.12.a.7||
2022-06-01|0004|C.12.a.8||
2022-06-01|0004|C.12.a.9||
2022-06-01|0004|C.12.b||
2022-06-01|0004|C.3.a|N|
2022-06-01|0004|C.3.b|Y|
2022-06-01|0004|C.3.c|30|30
2022-06-01|0004|C.3.d|30|30
2022-06-01|0004|C.9.a|7615|7620
2022-06-01|0004|C.9.b||
2022-06-01|0004|C.9.c||4211
2022-06-01|0004|C.9.d||
2022-06-01|0004|E.1.a.1||
2022-06-01|0004|E.1.a.2||
2022-06-01|0004|E.1.a.3||
2022-06-01|0004|E.1.a.4||
2022-06-01|0004|E.1.a.5||
2022-06-01|0004|E.1.a.6||
2022-06-01|0004|E.1.a.7||
2022-06-01|0004|E.1.a.8|1|
2022-06-01|0004|E.1.b.1||
2022-06-01|0004|E.1.b.2|1|
2022-06-01|0004|E.1.b.3||
2022-06-01|0004|E.1.b.4||
2022-06-01|0004|E.1.b.5||
2022-06-01|0004|E.1.b.6||
2022-06-01|0004|E.1.b.7||
2022-06-01|0004|E.1.b.8||
2022-06-01|0005|B.1.a||
2022-06-01|0005|B.1.b||
2022-06-01|0005|B.1.c||
2022-06-01|0005|B.4.e||
2022-06-01|0005|B.5.a||
2022-06-01|0005|B.5.b||
2022-06-01|0005|B.5.d||
2022-06-01|0005|B.8.b|327|
2022-06-01|0005|C.1.e|2340|2752
2022-06-01|0005|C.1.f|2504|2741
2022-06-01|0005|C.11.a||
2022-06-01|0005|C.11.a.1||
2022-06-01|0005|C.11.a.10||
2022-06-01|0005|C.11.a.11||
2022-06-01|0005|C.11.a.12||
2022-06-01|0005|C.11.a.2||
2022-06-01|0005|C.11.a.3||
2022-06-01|0005|C.11.a.4||
2022-06-01|0005|C.11.a.5||
2022-06-01|0005|C.11.a.6||
2022-06-01|0005|C.11.a.7||
2022-06-01|0005|C.11.a.8||
2022-06-01|0005|C.11.a.9||
2022-06-01|0005|C.11.b||
2022-06-01|0005|C.11.b.1||
2022-06-01|0005|C.11.b.2||
2022-06-01|0005|C.12.a||
2022-06-01|0005|C.12.a.1||
2022-06-01|0005|C.12.a.10||
2022-06-01|0005|C.12.a.11||
2022-06-01|0005|C.12.a.12||
2022-06-01|0005|C.12.a.2||
2022-06-01|0005|C.12.a.3||
2022-06-01|0005|C.12.a.4||
2022-06-01|0005|C.12.a.5||
2022-06-01|0005|C.12.a.6||
2022-06-01|0005|C.12.a.7||
2022-06-01|0005|C.12.a.8||
2022-06-01|0005|C.12.a.9||
2022-06-01|0005|C.12.b||
2022-06-01|0005|C.3.a|N|
2022-06-01|0005|C.3.b||
2022-06-01|0005|C.3.c||
2022-06-01|0005|C.3.d||
2022-06-01|0005|C.9.a||
2022-06-01|0005|C.9.b||
2022-06-01|0005|C.9.c||
2022-06-01|0005|C.9.d||
2022-06-01|0005|E.1.a.1||
2022-06-01|0005|E.1.a.2||
2022-06-01|0005|E.1.a.3||
2022-06-01|0005|E.1.a.4||
2022-06-01|0005|E.1.a.5||
2022-06-01|0005|E.1.a.6||
2022-06-01|0005|E.1.a.7||
2022-06-01|0005|E.1.a.8|10|
2022-06-01|0005|E.1.b.1|1|
2022-06-01|0005|E.1.b.2||
2022-06-01|0005|E.1.b.3||
2022-06-01|0005|E.1.b.4||
2022-06-01|0005|E.1.b.5||
2022-06-01|0005|E.1.b.6|1|
2022-06-01|0005|E.1.b.7||
2022-06-01|0005|E.1.b.8|62|
2022-06-01|0006|B.1.a||
2022-06-01|0006|B.1.b||
2022-06-01|0006|B.1.c||
2022-06-01|0006|B.4.e||
2022-06-01|0006|B.5.a||
2022-06-01|0006|B.5.b||
2022-06-01|0006|B.5.d||
2022-06-01|0006|B.8.b|5492|
2022-06-01|0006|C.1.e|3568|3657
2022-06-01|0006|C.1.f|3654|3655
2022-06-01|0006|C.11.a||
2022-06-01|0006|C.11.a.1||
2022-06-01|0006|C.11.a.10||
2022-06-01|0006|C.11.a.11||
2022-06-01|0006|C.11.a.12||
2022-06-01|0006|C.11.a.2||
2022-06-01|0006|C.11.a.3||
2022-06-01|0006|C.11.a.4||
2022-06-01|0006|C.11.a.5||
2022-06-01|0006|C.11.a.6||
2022-06-01|0006|C.11.a.7||
2022-06-01|0006|C.11.a.8||
2022-06-01|0006|C.11.a.9||
2022-06-01|0006|C.11.b||
2022-06-01|0006|C.11.b.1||
2022-06-01|0006|C.11.b.2||
2022-06-01|0006|C.12.a||
2022-06-01|0006|C.12.a.1||
2022-06-01|0006|C.12.a.10||
2022-06-01|0006|C.12.a.11||
2022-06-01|0006|C.12.a.12||
2022-06-01|0006|C.12.a.2||
2022-06-01|0006|C.12.a.3||
2022-06-01|0006|C.12.a.4||
2022-06-01|0006|C.12.a.5||
2022-06-01|0006|C.12.a.6||
2022-06-01|0006|C.12.a.7||
2022-06-01|0006|C.12.a.8||
2022-06-01|0006|C.12.a.9||
2022-06-01|0006|C.12.b||
2022-06-01|0006|C.3.a|N|
2022-06-01|0006|C.3.b||
2022-06-01|0006|C.3.c||
2022-06-01|0006|C.3.d||
2022-06-01|0006|C.9.a||
2022-06-01|0006|C.9.b||
2022-06-01|0006|C.9.c||
2022-06-01|0006|C.9.d||
2022-06-01|0006|E.1.a.1||
2022-06-01|0006|E.1.a.2|1|
2022-06-01|0006|E.1.a.3||
2022-06-01|0006|E.1.a.4||
2022-06-01|0006|E.1.a.5||
2022-06-01|0006|E.1.a.6||
2022-06-01|0006|E.1.a.7||
2022-06-01|0006|E.1.a.8|34|
2022-06-01|0006|E.1.b.1||
2022-06-01|0006|E.1.b.2||
2022-06-01|0006|E.1.b.3||
2022-06-01|0006|E.1.b.4||
2022-06-01|0006|E.1.b.5||
2022-06-01|0006|E.1.b.6||
2022-06-01|0006|E.1.b.7||
2022-06-01|0006|E.1.b.8|146|
2022-06-01|0008|B.1.a||
2022-06-01|0008|B.1.b||
2022-06-01|0008|B.1.c||
2022-06-01|0008|B.4.e||
2022-06-01|0008|B.5.a||
2022-06-01|0008|B.5.b||
2022-06-01|0008|B.5.d||
2022-06-01|0008|B.8.b|40|
2022-06-01|0008|C.1.e|890|983
2022-06-01|0008|C.1.f|922|1004
2022-06-01|0008|C.11.a||
2022-06-01|0008|C.11.a.1||
2022-06-01|0008|C.11.a.10||
2022-06-01|0008|C.11.a.11||
2022-06-01|0008|C.11.a.12||
2022-06-01|0008|C.11.a.2||
2022-06-01|0008|C.11.a.3||
2022-06-01|0008|C.11.a.4||
2022-06-01|0008|C.11.a.5||
2022-06-01|0008|C.11.a.6||
2022-06-01|0008|C.11.a.7||
2022-06-01|0008|C.11.a.8||
2022-06-01|0008|C.11.a.9||
2022-06-01|0008|C.11.b||
2022-06-01|0008|C.11.b.1||
2022-06-01|0008|C.11.b.2||
2022-06-01|0008|C.12.a||
2022-06-01|0008|C.12.a.1||
2022-06-01|0008|C.12.a.10||
2022-06-01|0008|C.12.a.11||
2022-06-01|0008|C.12.a.12||
2022-06-01|0008|C.12.a.2||
2022-06-01|0008|C.12.a.3||
2022-06-01|0008|C.12.a.4||
2022-06-01|0008|C.12.a.5||
2022-06-01|0008|C.12.a.6||
2022-06-01|0008|C.12.a.7||
2022-06-01|0008|C.12.a.8||
2022-06-01|0008|C.12.a.9||
2022-06-01|0008|C.12.b||
2022-06-01|0008|C.3.a|N|
2022-06-01|0008|C.3.b||
2022-06-01|0008|C.3.c||
2022-06-01|0008|C.3.d||
2022-06-01|0008|C.9.a||
2022-06-01|0008|C.9.b||
2022-06-01|0008|C.9.c||
2022-06-01|0008|C.9.d||
2022-06-01|0008|E.1.a.1||
2022-06-01|0008|E.1.a.2||
2022-06-01|0008|E.1.a.3||
2022-06-01|0008|E.1.a.4||
2022-06-01|0008|E.1.a.5||
2022-06-01|0008|E.1.a.6||
2022-06-01|0008|E.1.a.7||
2022-06-01|0008|E.1.a.8|1|
2022-06-01|0008|E.1.b.1||
2022-06-01|0008|E.1.b.2||
2022-06-01|0008|E.1.b.3||
2022-06-01|0008|E.1.b.4||
2022-06-01|0008|E.1.b.5||
2022-06-01|0008|E.1.b.6||
2022-06-01|0008|E.1.b.7||
2022-06-01|0008|E.1.b.8|3|
2022-06-01|0009|B.1.a||
2022-06-01|0009|B.1.b||
2022-06-01|0009|B.1.c||
2022-06-01|0009|B.4.e||
2022-06-01|0009|B.5.a||
2022-06-01|0009|B.5.b||
2022-06-01|0009|B.5.d||
2022-06-01|0009|B.8.b||
2022-06-01|0009|C.1.e|1299|1349
2022-06-01|0009|C.1.f|1246|1347
2022-06-01|0009|C.11.a||
2022-06-01|0009|C.11.a.1||
2022-06-01|0009|C.11.a.10||
2022-06-01|0009|C.11.a.11||
2022-06-01|0009|C.11.a.12||
2022-06-01|0009|C.11.a.2||
2022-06-01|0009|C.11.a.3||
2022-06-01|0009|C.11.a.4||
2022-06-01|0009|C.11.a.5||
2022-06-01|0009|C.11.a.6||
2022-06-01|0009|C.11.a.7||
2022-06-01|0009|C.11.a.8||
2022-06-01|0009|C.11.a.9||
2022-06-01|0009|C.11.b||
2022-06-01|0009|C.11.b.1||
2022-06-01|0009|C.11.b.2||
2022-06-01|0009|C.12.a||
2022-06-01|0009|C.12.a.1||
2022-06-01|0009|C.12.a.10||
2022-06-01|0009|C.12.a.11||
2022-06-01|0009|C.12.a.12||
2022-06-01|0009|C.12.a.2||
2022-06-01|0009|C.12.a.3||
2022-06-01|0009|C.12.a.4||
2022-06-01|0009|C.12.a.5||
2022-06-01|0009|C.12.a.6||
2022-06-01|0009|C.12.a.7||
2022-06-01|0009|C.12.a.8||
2022-06-01|0009|C.12.a.9||
2022-06-01|0009|C.12.b||
2022-06-01|0009|C.3.a|N|
2022-06-01|0009|C.3.b||
2022-06-01|0009|C.3.c||
2022-06-01|0009|C.3.d||
2022-06-01|0009|C.9.a||
2022-06-01|0009|C.9.b||
2022-06-01|0009|C.9.c||
2022-06-01|0009|C.9.d||
2022-06-01|0009|E.1.a.1||
2022-06-01|0009|E.1.a.2||
2022-06-01|0009|E.1.a.3||
2022-06-01|0009|E.1.a.4||
2022-06-01|0009|E.1.a.5||
2022-06-01|0009|E.1.a.6||
2022-06-01|0009|E.1.a.7||
2022-06-01|0009|E.1.a.8|5|
2022-06-01|0009|E.1.b.1||
2022-06-01|0009|E.1.b.2||
2022-06-01|0009|E.1.b.3||
2022-06-01|0009|E.1.b.4||
2022-06-01|0009|E.1.b.5||
2022-06-01|0009|E.1.b.6||
2022-06-01|0009|E.1.b.7||
2022-06-01|0009|E.1.b.8|22|
2022-06-01|0010|B.1.a||
2022-06-01|0010|B.1.b||
2022-06-01|0010|B.1.c||
2022-06-01|0010|B.4.e||
2022-06-01|0010|B.5.a||
2022-06-01|0010|B.5.b||
2022-06-01|0010|B.5.d||
2022-06-01|0010|B.8.b|169|
2022-06-01|0010|C.1.e|1134|1181
2022-06-01|0010|C.1.f|1175|1175
2022-06-01|0010|C.11.a||
2022-06-01|0010|C.11.a.1||
2022-06-01|0010|C.11.a.10||
2022-06-01|0010|C.11.a.11||
2022-06-01|0010|C.11.a.12||
2022-06-01|0010|C.11.a.2||
2022-06-01|0010|C.11.a.3||
2022-06-01|0010|C.11.a.4||
2022-06-01|0010|C.11.a.5||
2022-06-01|0010|C.11.a.6||
2022-06-01|0010|C.11.a.7||
2022-06-01|0010|C.11.a.8||
2022-06-01|0010|C.11.a.9||
2022-06-01|0010|C.11.b||
2022-06-01|0010|C.11.b.1||
2022-06-01|0010|C.11.b.2||
2022-06-01|0010|C.12.a||
2022-06-01|0010|C.12.a.1||
2022-06-01|0010|C.12.a.10||
2022-06-01|0010|C.12.a.11||
2022-06-01|0010|C.12.a.12||
2022-06-01|0010|C.12.a.2||
2022-06-01|0010|C.12.a.3||
2022-06-01|0010|C.12.a.4||
2022-06-01|0010|C.12.a.5||
2022-06-01|0010|C.12.a.6||
2022-06-01|0010|C.12.a.7||
2022-06-01|0010|C.12.a.8||
2022-06-01|0010|C.12.a.9||
2022-06-01|0010|C.12.b||
2022-06-01|0010|C.3.a|N|
2022-06-01|0010|C.3.b||
2022-06-01|0010|C.3.c||
2022-06-01|0010|C.3.d||
2022-06-01|0010|C.9.a||
2022-06-01|0010|C.9.b||
2022-06-01|0010|C.9.c||
2022-06-01|0010|C.9.d||
2022-06-01|0010|E.1.a.1||
2022-06-01|0010|E.1.a.2||
2022-06-01|0010|E.1.a.3||
2022-06-01|0010|E.1.a.4||
2022-06-01|0010|E.1.a.5||
2022-06-01|0010|E.1.a.6||
2022-06-01|0010|E.1.a.7||
2022-06-01|0010|E.1.a.8|6|
2022-06-01|0010|E.1.b.1||
2022-06-01|0010|E.1.b.2||
2022-06-01|0010|E.1.b.3||
2022-06-01|0010|E.1.b.4||
2022-06-01|0010|E.1.b.5||
2022-06-01|0010|E.1.b.6||
2022-06-01|0010|E.1.b.7||
2022-06-01|0010|E.1.b.8|15|
2022-06-01|0013|B.1.a||
2022-06-01|0013|B.1.b||
2022-06-01|0013|B.1.c||
2022-06-01|0013|B.4.e||
2022-06-01|0013|B.5.a||
2022-06-01|0013|B.5.b||
2022-06-01|0013|B.5.d||
2022-06-01|0013|B.8.b|20|
2022-06-01|0013|C.1.e|891|896
2022-06-01|0013|C.1.f|896|898
2022-06-01|0013|C.11.a||
2022-06-01|0013|C.11.a.1||
2022-06-01|0013|C.11.a.10||
2022-06-01|0013|C.11.a.11||
2022-06-01|0013|C.11.a.12||
2022-06-01|0013|C.11.a.2||
2022-06-01|0013|C.11.a.3||
2022-06-01|0013|C.11.a.4||
2022-06-01|0013|C.11.a.5||
2022-06-01|0013|C.11.a.6||
2022-06-01|0013|C.11.a.7||
2022-06-01|0013|C.11.a.8||
2022-06-01|0013|C.11.a.9||
2022-06-01|0013|C.11.b||
2022-06-01|0013|C.11.b.1||
2022-06-01|0013|C.11.b.2||
2022-06-01|0013|C.12.a||
2022-06-01|0013|C.12.a.1||
2022-06-01|0013|C.12.a.10||
2022-06-01|0013|C.12.a.11||
2022-06-01|0013|C.12.a.12||
2022-06-01|0013|C.12.a.2||
2022-06-01|0013|C.12.a.3||
2022-06-01|0013|C.12.a.4||
2022-06-01|0013|C.12.a.5||
2022-06-01|0013|C.12.a.6||
2022-06-01|0013|C.12.a.7||
2022-06-01|0013|C.12.a.8||
2022-06-01|0013|C.12.a.9||
2022-06-01|0013|C.12.b||
2022-06-01|0013|C.3.a|Y|
2022-06-01|0013|C.3.b||
2022-06-01|0013|C.3.c||
2022-06-01|0013|C.3.d||
2022-06-01|0013|C.9.a||
2022-06-01|0013|C.9.b||
2022-06-01|0013|C.9.c|1818|
2022-06-01|0013|C.9.d||
2022-06-01|0013|E.1.a.1||
2022-06-01|0013|E.1.a.2||
2022-06-01|0013|E.1.a.3||
2022-06-01|0013|E.1.a.4||
2022-06-01|0013|E.1.a.5||
2022-06-01|0013|E.1.a.6||
2022-06-01|0013|E.1.a.7||
2022-06-01|0013|E.1.a.8|4|
2022-06-01|0013|E.1.b.1||
2022-06-01|0013|E.1.b.2||
2022-06-01|0013|E.1.b.3||
2022-06-01|0013|E.1.b.4||
2022-06-01|0013|E.1.b.5||
2022-06-01|0013|E.1.b.6||
2022-06-01|0013|E.1.b.7||
2022-06-01|0013|E.1.b.8|10|
2022-06-01|0014|B.1.a||
2022-06-01|0014|B.1.b||
2022-06-01|0014|B.1.c||
2022-06-01|0014|B.4.e||
2022-06-01|0014|B.5.a||
2022-06-01|0014|B.5.b||
2022-06-01|0014|B.5.d||
2022-06-01|0014|B.8.b||
2022-06-01|0014|C.1.e|5303|6241
2022-06-01|0014|C.1.f|5774|6240
2022-06-01|0014|C.11.a||
2022-06-01|0014|C.11.a.1||
2022-06-01|0014|C.11.a.10||
2022-06-01|0014|C.11.a.11||
2022-06-01|0014|C.11.a.12||
2022-06-01|0014|C.11.a.2||
2022-06-01|0014|C.11.a.3||
2022-06-01|0014|C.11.a.4||
2022-06-01|0014|C.11.a.5||
2022-06-01|0014|C.11.a.6||
2022-06-01|0014|C.11.a.7||
2022-06-01|0014|C.11.a.8||
2022-06-01|0014|C.11.a.9||
2022-06-01|0014|C.11.b||
2022-06-01|0014|C.11.b.1||
2022-06-01|0014|C.11.b.2||
2022-06-01|0014|C.12.a||
2022-06-01|0014|C.12.a.1||
2022-06-01|0014|C.12.a.10||
2022-06-01|0014|C.12.a.11||
2022-06-01|0014|C.12.a.12||
2022-06-01|0014|C.12.a.2||
2022-06-01|0014|C.12.a.3||
2022-06-01|0014|C.12.a.4||
2022-06-01|0014|C.12.a.5||
2022-06-01|0014|C.12.a.6||
2022-06-01|0014|C.12.a.7||
2022-06-01|0014|C.12.a.8||
2022-06-01|0014|C.12.a.9||
2022-06-01|0014|C.12.b||
2022-06-01|0014|C.3.a|N|
2022-06-01|0014|C.3.b||
2022-06-01|0014|C.3.c||
2022-06-01|0014|C.3.d||
2022-06-01|0014|C.9.a||
2022-06-01|0014|C.9.b||
2022-06-01|0014|C.9.c||
2022-06-01|0014|C.9.d||
2022-06-01|0014|E.1.a.1||
2022-06-01|0014|E.1.a.2||
2022-06-01|0014|E.1.a.3||
2022-06-01|0014|E.1.a.4||
2022-06-01|0014|E.1.a.5||
2022-06-01|0014|E.1.a.6||
2022-06-01|0014|E.1.a.7||
2022-06-01|0014|E.1.a.8|23|
2022-06-01|0014|E.1.b.1||
2022-06-01|0014|E.1.b.2||
2022-06-01|0014|E.1.b.3||
2022-06-01|0014|E.1.b.4||
2022-06-01|0014|E.1.b.5||
2022-06-01|0014|E.1.b.6||
2022-06-01|0014|E.1.b.7||
2022-06-01|0014|E.1.b.8|84|
2022-06-01|0015|B.1.a||
2022-06-01|0015|B.1.b||
2022-06-01|0015|B.1.c||
2022-06-01|0015|B.4.e||
2022-06-01|0015|B.5.a||
2022-06-01|0015|B.5.b||
2022-06-01|0015|B.5.d||
2022-06-01|0015|B.8.b|24|
2022-06-01|0015|C.1.e|726|748
2022-06-01|0015|C.1.f|747|747
2022-06-01|0015|C.11.a||
2022-06-01|0015|C.11.a.1||
2022-06-01|0015|C.11.a.10||
2022-06-01|0015|C.11.a.11||
2022-06-01|0015|C.11.a.12||
2022-06-01|0015|C.11.a.2||
2022-06-01|0015|C.11.a.3||
2022-06-01|0015|C.11.a.4||
2022-06-01|0015|C.11.a.5||
2022-06-01|0015|C.11.a.6||
2022-06-01|0015|C.11.a.7||
2022-06-01|0015|C.11.a.8||
2022-06-01|0015|C.11.a.9||
2022-06-01|0015|C.11.b||
2022-06-01|0015|C.11.b.1||
2022-06-01|0015|C.11.b.2||
2022-06-01|0015|C.12.a||
2022-06-01|0015|C.12.a.1||
2022-06-01|0015|C.12.a.10||
2022-06-01|0015|C.12.a.11||
2022-06-01|0015|C.12.a.12||
2022-06-01|0015|C.12.a.2||
2022-06-01|0015|C.12.a.3||
2022-06-01|0015|C.12.a.4||
2022-06-01|0015|C.12.a.5||
2022-06-01|0015|C.12.a.6||
2022-06-01|0015|C.12.a.7||
2022-06-01|0015|C.12.a.8||
2022-06-01|0015|C.12.a.9||
2022-06-01|0015|C.12.b||
2022-06-01|0015|C.3.a|N|
2022-06-01|0015|C.3.b||
2022-06-01|0015|C.3.c||
2022-06-01|0015|C.3.d||
2022-06-01|0015|C.9.a||
2022-06-01|0015|C.9.b||
2022-06-01|0015|C.9.c||
2022-06-01|0015|C.9.d||
2022-06-01|0015|E.1.a.1||
2022-06-01|0015|E.1.a.2||
2022-06-01|0015|E.1.a.3||
2022-06-01|0015|E.1.a.4||
2022-06-01|0015|E.1.a.5||
2022-06-01|0015|E.1.a.6||
2022-06-01|0015|E.1.a.7||
2022-06-01|0015|E.1.a.8|3|
2022-06-01|0015|E.1.b.1||
2022-06-01|0015|E.1.b.2||
2022-06-01|0015|E.1.b.3||
2022-06-01|0015|E.1.b.4||
2022-06-01|0015|E.1.b.5||
2022-06-01|0015|E.1.b.6||
2022-06-01|0015|E.1.b.7||
2022-06-01|0015|E.1.b.8|15|
2022-06-01|0018|B.1.a||
2022-06-01|0018|B.1.b||
2022-06-01|0018|B.1.c||
2022-06-01|0018|B.4.e||
2022-06-01|0018|B.5.a||
2022-06-01|0018|B.5.b||
2022-06-01|0018|B.5.d||
2022-06-01|0018|B.8.b|10|
2022-06-01|0018|C.1.e|510|555
2022-06-01|0018|C.1.f|549|555
2022-06-01|0018|C.11.a||
2022-06-01|0018|C.11.a.1||
2022-06-01|0018|C.11.a.10||
2022-06-01|0018|C.11.a.11||
2022-06-01|0018|C.11.a.12||
2022-06-01|0018|C.11.a.2||
2022-06-01|0018|C.11.a.3||
2022-06-01|0018|C.11.a.4||
2022-06-01|0018|C.11.a.5||
2022-06-01|0018|C.11.a.6||
2022-06-01|0018|C.11.a.7||
2022-06-01|0018|C.11.a.8||
2022-06-01|0018|C.11.a.9||
2022-06-01|0018|C.11.b||
2022-06-01|0018|C.11.b.1||
2022-06-01|0018|C.11.b.2||
2022-06-01|0018|C.12.a||
2022-06-01|0018|C.12.a.1||
2022-06-01|0018|C.12.a.10||
2022-06-01|0018|C.12.a.11||
2022-06-01|0018|C.12.a.12||
2022-06-01|0018|C.12.a.2||
2022-06-01|0018|C.12.a.3||
2022-06-01|0018|C.12.a.4||
